mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model,param_alpha,param_hidden_layer_sizes,param_learning_rate_init
0.9852316379547119,0.19649818481707101,0.02947821617126465,0.0010777165026463007,5,1.0,5.0,25.0,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 25}",0.9610614897746474,0.9621261860982818,0.9622088159505632,0.9578728677571302,0.9616829086751583,0.9609904536511561,0.0016110975626451936,98,Random Forest,,,
1.8845942497253418,0.43208166071810544,0.05759615898132324,0.0023336163304371427,5,1.0,5.0,50.0,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.9662656587979345,0.9707772080482434,0.9645030482569048,0.9747648648226092,0.9743165660391994,0.9701254691929782,0.004147862138166848,86,Random Forest,,,
3.8429471969604494,0.9174533296362266,0.1069869041442871,0.007206692982711657,5,1.0,5.0,100.0,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9751685760880306,0.9761877641627139,0.9764018708338466,0.9752416884327165,0.9750124387811496,0.9756024676596915,0.000574138494683609,83,Random Forest,,,
1.0545141696929932,0.24236249065307966,0.03591165542602539,0.007148629113718204,5,1.0,10.0,25.0,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 25}",0.9610614897746474,0.9622215666002184,0.9625181453244807,0.9578728677571302,0.9616829086751583,0.961071395626327,0.0016745509740289765,97,Random Forest,,,
2.1852434158325194,0.6243819658982543,0.056697940826416014,0.0047229880272998915,5,1.0,10.0,50.0,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.9662656587979345,0.9707772080482434,0.9645546031525577,0.9747648648226092,0.9743165660391994,0.9701357801721088,0.0041339134307010125,85,Random Forest,,,
3.989184331893921,1.1641075996993877,0.11367416381835938,0.012947489953191359,5,1.0,10.0,100.0,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.9751685760880306,0.9761800348733448,0.9768065807097006,0.9752648763008239,0.9750124387811496,0.9756865013506101,0.0006926077846077669,73,Random Forest,,,
1.010155439376831,0.18478951266753854,0.029784631729125977,0.001608260794409017,5,2.0,2.0,25.0,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 25}",0.9610614897746474,0.9610667211576785,0.9623041964525,0.9567979442377887,0.9621391734466651,0.9606739050138561,0.0020066120782233914,101,Random Forest,,,
2.003232955932617,0.43433838382794465,0.07015061378479004,0.023693375896796744,5,2.0,2.0,50.0,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.9653325521132813,0.9690088041177308,0.9635105967906927,0.9702280340051549,0.9709215933159019,0.9678003160685524,0.002884031200292617,88,Random Forest,,,
3.777319097518921,0.9061120929388461,0.10163316726684571,0.006203351716550588,5,2.0,2.0,100.0,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9751660227688083,0.9759222603950803,0.9767472965246786,0.9753164311964769,0.9750278973598879,0.9756359816489864,0.0006339900025719061,79,Random Forest,,,
1.061518144607544,0.31800671421743243,0.0367314338684082,0.00839238874650558,5,2.0,5.0,25.0,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",0.9610614897746474,0.9610667211576785,0.9623041964525,0.9567979442377887,0.9621391734466651,0.9606739050138561,0.0020066120782233914,101,Random Forest,,,
1.9710242748260498,0.4661231727320227,0.05486483573913574,0.0015467191046037272,5,2.0,5.0,50.0,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.9653325521132813,0.9690088041177308,0.9635105967906927,0.9702280340051549,0.9709215933159019,0.9678003160685524,0.002884031200292617,88,Random Forest,,,
3.7644051551818847,0.9768801992248073,0.10505661964416504,0.00457663628851792,5,2.0,5.0,100.0,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.9751737520581774,0.9759738152907332,0.9767472965246786,0.9753164311964769,0.9750278973598879,0.9756478384859909,0.0006378063324362492,74,Random Forest,,,
0.9557698726654053,0.25481558605170784,0.029988479614257813,0.0019385509004154775,5,2.0,10.0,25.0,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 25}",0.9610614897746474,0.9610512625789402,0.9622964671631307,0.9567979442377887,0.9621391734466651,0.9606692674402344,0.0020047595660994443,105,Random Forest,,,
